,Name,Rarity,Quantity,Price,Language,Finish,Condition,Expansion
7956,EXTENDED ART RUINOUS ULTIMATUM,RARE,1.0,19.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7957,EXTENDED ART SHARK TYPHOON,RARE,1.0,49.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7958,EXTENDED ART SLITHERWISP,RARE,2.0,0.49,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7959,EXTENDED ART SLITHERWISP,RARE,1.0,1.49,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7960,EXTENDED ART VORACIOUS GREATSHARK,RARE,3.0,1.49,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7961,EXTENDED ART VORACIOUS GREATSHARK,RARE,2.0,0.49,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7962,EXTENDED ART YORION SKY NOMAD,RARE,1.0,7.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7963,EXTINCTION EVENT,RARE,2.0,1.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7964,FIEND ARTISAN,MYTHIC,1.0,12.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7965,GEMRAZER,RARE,3.0,0.49,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7966,GENESIS ULTIMATUM,RARE,3.0,2.29,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7967,"GHIDORAH, KING OF THE COSMOS",MYTHIC,2.0,64.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7968,"GIGAN, CYBERCLAW TERROR",RARE,9.0,6.88,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7969,"GODZILLA, DOOM INEVITABLE",RARE,1.0,13.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7970,"GODZILLA, KING OF THE MONSTERS - ZILORTHA, STRENGTH INCARNATE",MYTHIC,23.0,8.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7971,"GODZILLA, KING OF THE MONSTERS - ZILORTHA, STRENGTH INCARNATE",MYTHIC,12.0,8.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7972,"GODZILLA, PRIMEVAL CHAMPION",UNCOMMON,9.0,6.88,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7973,HEARTLESS ACT,UNCOMMON,10.0,0.33,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7974,INDATHA TRIOME,RARE,2.0,9.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7975,INSPIRED ULTIMATUM,RARE,5.0,0.49,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7976,"KING CAESAR, ANCIENT GUARDIAN",UNCOMMON,12.0,0.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7977,"KING CAESAR, ANCIENT GUARDIAN",UNCOMMON,15.0,0.49,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7978,"KINNAN, BONDER PRODIGY",MYTHIC,1.0,4.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7979,"LUKKA, COPPERCOAT OUTCAST",MYTHIC,8.0,1.49,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7980,"LUKKA, COPPERCOAT OUTCAST",MYTHIC,2.0,1.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7981,LURRUS OF THE DREAM-DEN,RARE,2.0,4.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7982,MECHAGODZILLA - CRYSTALLINE GIANT,MYTHIC,9.0,19.99,JAPANESE,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7983,MECHAGODZILLA - CRYSTALLINE GIANT,MYTHIC,9.0,10.99,JAPANESE,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7984,MOTHRA S GIANT COCOON - MYSTERIOUS EGG,MYTHIC,23.0,0.99,JAPANESE,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7985,MOTHRA S GIANT COCOON - MYSTERIOUS EGG,MYTHIC,12.0,3.99,JAPANESE,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7986,"MOTHRA, SUPERSONIC QUEEN",MYTHIC,2.0,36.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7987,"MOTHRA, SUPERSONIC QUEEN",MYTHIC,2.0,49.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7988,MYTHOS OF VADROK,RARE,7.0,0.49,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7989,NARSET OF THE ANCIENT WAY,MYTHIC,2.0,1.49,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7990,NARSET OF THE ANCIENT WAY,MYTHIC,1.0,1.49,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7991,"OBOSH, THE PREYPIERCER",RARE,5.0,0.49,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7992,"RODAN, TITAN OF WINGED FURY",MYTHIC,5.0,12.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7993,RUINOUS ULTIMATUM,RARE,1.0,5.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7994,SHARK TYPHOON,RARE,1.0,13.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7995,SHOWCASE BROKKOS APEX OF FOREVER,MYTHIC,3.0,9.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7996,SHOWCASE ILLUNA APEX OF WISHES,MYTHIC,1.0,4.49,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7997,SHOWCASE INDATHA TRIOME,RARE,15.0,11.49,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7998,SHOWCASE KETRIA TRIOME,RARE,1.0,49.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
7999,SHOWCASE NETHROI APEX OF DEATH,MYTHIC,5.0,3.49,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8000,SHOWCASE RAUGRIN TRIOME,RARE,9.0,48.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8001,SHOWCASE SAVAI TRIOME,RARE,6.0,14.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8002,SHOWCASE SAVAI TRIOME,RARE,4.0,39.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8003,SHOWCASE SEA-DASHER OCTOPUS,RARE,1.0,4.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8004,SHOWCASE SEA-DASHER OCTOPUS,RARE,1.0,0.89,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8005,SHOWCASE SNAPDAX APEX OF THE HUNT,MYTHIC,4.0,0.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8006,SHOWCASE SNAPDAX APEX OF THE HUNT,MYTHIC,3.0,6.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8007,SHOWCASE VADROK APEX OF THUNDER,MYTHIC,9.0,0.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8008,SHOWCASE VADROK APEX OF THUNDER,MYTHIC,2.0,10.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8009,SHOWCASE ZAGOTH TRIOME,RARE,10.0,44.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8010,SHOWCASE ZAGOTH TRIOME,RARE,20.0,16.49,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8011,"SNAPDAX, APEX OF THE HUNT",MYTHIC,2.0,0.88,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8012,"SPACEGODZILLA, DEATH CORONA",UNCOMMON,19.0,5.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8013,"SPACEGODZILLA, DEATH CORONA",UNCOMMON,16.0,8.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8014,SPRITE DRAGON,UNCOMMON,3.0,1.29,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8015,THE OZOLITH,RARE,1.0,21.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8016,"WINOTA, JOINER OF FORCES",MYTHIC,1.0,19.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8017,"YIDARO, WANDERING MONSTER",RARE,3.0,0.79,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8018,"YORION, SKY NOMAD",RARE,1.0,4.99,ENGLISH,FOIL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8019,ZAGOTH TRIOME,RARE,7.0,13.99,ENGLISH,NORMAL,NEAR MINT,IKORIA LAIR OF BEHEMOTHS
8043,+2 MACE,COMMON,18.0,0.33,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8044,ABERRANT MIND SORCERER,UNCOMMON,15.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8045,ACERERAK THE ARCHLICH,MYTHIC,1.0,8.99,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8046,ADULT GOLD DRAGON,RARE,6.0,0.49,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8047,ADULT GOLD DRAGON (BORDERLESS),RARE,4.0,1.49,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8048,ADULT GOLD DRAGON (BORDERLESS),RARE,5.0,1.99,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8049,AIR-CULT ELEMENTAL,COMMON,11.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8050,ARBOREA PEGASUS,COMMON,10.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8051,ARBOREA PEGASUS (SHOWCASE),COMMON,10.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8052,ARBOREA PEGASUS (SHOWCASE),COMMON,16.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8053,ARCANE INVESTIGATOR,COMMON,18.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8054,ARMORY VETERAN,COMMON,13.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8055,ASMODEUS THE ARCHFIEND,RARE,17.0,0.49,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8056,ASMODEUS THE ARCHFIEND,RARE,12.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8057,BAG OF HOLDING,UNCOMMON,14.0,0.33,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8058,BALEFUL BEHOLDER,COMMON,16.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8059,BALEFUL BEHOLDER (SHOWCASE),COMMON,16.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8060,BALEFUL BEHOLDER (SHOWCASE),COMMON,9.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8061,BAR THE GATE,COMMON,12.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8062,BARBARIAN CLASS,UNCOMMON,16.0,0.33,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8063,BARD CLASS,RARE,3.0,1.09,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8064,BARROWIN OF CLAN UNDURR,UNCOMMON,13.0,0.33,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8065,BARROWIN OF CLAN UNDURR (SHOWCASE),UNCOMMON,12.0,0.33,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8066,BARROWIN OF CLAN UNDURR (SHOWCASE),UNCOMMON,3.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8067,BLACK DRAGON,UNCOMMON,11.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8068,BLACK DRAGON,UNCOMMON,2.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8069,BLACK DRAGON (BORDERLESS),UNCOMMON,3.0,0.69,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8070,BLINK DOG,UNCOMMON,15.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8071,BLINK DOG (SHOWCASE),UNCOMMON,6.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8072,BLINK DOG (SHOWCASE),UNCOMMON,9.0,0.33,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8073,BLUE DRAGON,UNCOMMON,10.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8074,BLUE DRAGON,UNCOMMON,4.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8075,BLUE DRAGON (BORDERLESS),UNCOMMON,1.0,0.69,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8076,BLUE DRAGON (BORDERLESS),UNCOMMON,1.0,1.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8077,BOOTS OF SPEED,COMMON,7.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8078,BRAZEN DWARF,COMMON,12.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8079,BRUENOR BATTLEHAMMER (SHOWCASE),UNCOMMON,1.0,0.99,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8080,BULETTE,COMMON,8.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8081,BULETTE (SHOWCASE),COMMON,13.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8082,BULETTE (SHOWCASE),COMMON,12.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8083,BULL'S STRENGTH,COMMON,12.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8084,BURNING HANDS,UNCOMMON,9.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8085,CAVE OF THE FROST DRAGON,RARE,1.0,1.29,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8086,CAVE OF THE FROST DRAGON (SHOWCASE),RARE,1.0,3.79,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8087,CAVE OF THE FROST DRAGON (SHOWCASE),RARE,1.0,1.99,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8088,CELESTIAL UNICORN,COMMON,13.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8089,CELESTIAL UNICORN (SHOWCASE),COMMON,11.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8090,CELESTIAL UNICORN (SHOWCASE),COMMON,10.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8091,CHAOS CHANNELER,UNCOMMON,10.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8092,CHARMED SLEEP,COMMON,15.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8093,CHECK FOR TRAPS,UNCOMMON,14.0,0.33,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8094,CHOOSE YOUR WEAPON,UNCOMMON,15.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8095,CIRCLE OF DREAMS DRUID,RARE,2.0,7.99,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8096,CIRCLE OF DREAMS DRUID,RARE,8.0,5.99,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8097,CIRCLE OF DREAMS DRUID (EXTENDED ART),RARE,8.0,14.99,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8098,CLATTERING SKELETONS,COMMON,11.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8099,CLATTERING SKELETONS (SHOWCASE),COMMON,10.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8100,CLATTERING SKELETONS (SHOWCASE),COMMON,12.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8101,CLEVER CONJURER,COMMON,13.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8102,CLOISTER GARGOYLE,UNCOMMON,15.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8103,CLOISTER GARGOYLE (SHOWCASE),UNCOMMON,3.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8104,CLOISTER GARGOYLE (SHOWCASE),UNCOMMON,8.0,0.33,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8105,COMPELLED DUEL,COMMON,18.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8106,CONTACT OTHER PLANE,COMMON,14.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8107,CRITICAL HIT,UNCOMMON,15.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8108,DANCING SWORD,RARE,19.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8109,DANCING SWORD (EXTENDED ART),RARE,9.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8110,DAWNBRINGER CLERIC,COMMON,5.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8111,DELVER'S TORCH,COMMON,17.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8112,DEMILICH,MYTHIC,7.0,8.99,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8113,DEMILICH,MYTHIC,13.0,7.99,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8114,DEMILICH (EXTENDED ART),MYTHIC,4.0,16.99,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8115,DEMILICH (EXTENDED ART),MYTHIC,9.0,8.99,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8116,DEN OF THE BUGBEAR,RARE,3.0,9.99,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8117,DEN OF THE BUGBEAR,RARE,15.0,8.99,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8118,DEVOTED PALADIN,COMMON,15.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8119,DEVOUR INTELLECT,COMMON,14.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8120,DIRE WOLF PROWLER,COMMON,10.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8121,DIRE WOLF PROWLER (SHOWCASE),COMMON,15.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8122,DIRE WOLF PROWLER (SHOWCASE),COMMON,12.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8123,DISPLACER BEAST,UNCOMMON,8.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8124,DISPLACER BEAST,UNCOMMON,16.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8125,DISPLACER BEAST (SHOWCASE),UNCOMMON,4.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8126,DISPLACER BEAST (SHOWCASE),UNCOMMON,9.0,0.49,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8127,DIVINE SMITE,UNCOMMON,15.0,0.33,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8128,DJINNI WINDSEER,COMMON,14.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8129,DJINNI WINDSEER (SHOWCASE),COMMON,11.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8130,DJINNI WINDSEER (SHOWCASE),COMMON,12.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8131,DRAGON TURTLE,RARE,15.0,0.49,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8132,DRAGON TURTLE (SHOWCASE),RARE,3.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8133,DRAGON TURTLE (SHOWCASE),RARE,5.0,0.49,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8134,DRAGON'S DISCIPLE,UNCOMMON,9.0,0.33,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8135,DRAGON'S FIRE,COMMON,3.0,0.33,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8136,DRIDER,UNCOMMON,13.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8137,DRIZZT DO'URDEN,RARE,1.0,2.29,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8138,DRIZZT DO'URDEN (SHOWCASE),RARE,1.0,1.99,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8139,DRUID CLASS,UNCOMMON,4.0,0.59,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8140,DUELING RAPIER,COMMON,12.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8141,DUNGEON CRAWLER,UNCOMMON,8.0,0.33,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8142,DUNGEON DESCENT,RARE,3.0,0.49,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8143,DUNGEON DESCENT,RARE,23.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8144,DUNGEON DESCENT (SHOWCASE),RARE,7.0,1.29,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8145,DUNGEON DESCENT (SHOWCASE),RARE,3.0,0.99,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8146,DUNGEON MAP,UNCOMMON,15.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8147,DWARFHOLD CHAMPION,COMMON,15.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8148,EARTH-CULT ELEMENTAL,COMMON,6.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8149,"EBONDEATH, DRACOLICH",MYTHIC,2.0,8.99,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8150,"EBONDEATH, DRACOLICH",MYTHIC,1.0,7.99,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8151,"EBONDEATH, DRACOLICH (BORDERLESS)",MYTHIC,1.0,20.99,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8152,"EBONDEATH, DRACOLICH (BORDERLESS)",MYTHIC,8.0,12.89,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8153,ECCENTRIC APPRENTICE,UNCOMMON,9.0,0.33,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8154,ELLYWICK TUMBLESTRUM,MYTHIC,5.0,1.99,ENGLISH,FOIL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8155,ELLYWICK TUMBLESTRUM,MYTHIC,2.0,1.49,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8156,ELLYWICK TUMBLESTRUM (BORDERLESS),MYTHIC,7.0,3.29,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8157,ELTURGARD RANGER,COMMON,13.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
8158,EVOLVING WILDS,COMMON,2.0,0.25,ENGLISH,NORMAL,NEAR MINT,ADVENTURES IN THE FORGOTTEN REALMS
